Rep,Row,Pos,Fert,PlotIndex,PlotID,Plant,Genotype,SeedTreatment,R_Year,ERA,BG_activity.g,BX_activity.g,CB_activity.g,LAP_activity.g,NAG_activity.g,TimePoint,Stage,kgdw_ha,FracN.leco,FracC.leco,kgN_ha,RGR,AGR,Nprod,NupR,d15N,X15N_AtPercent,FracN,FracN_fromSoil,FracN_fromFert,kgFertN_ha,kgSoilN_ha
4,3,a,170,207,4-3a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,7375.5,0.0132115,0.437725,97.44141825,0.086513952,214.9064516,2.20549388,2.876411728,NA,NA,NA,NA,NA,NA,NA
1,1,a,85,1,1-1a_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,a,0,2,1-1a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,a,170,3,1-1a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,b,170,64,2-1b_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,b,85,65,2-1b_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,b,0,66,2-1b_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,c,0,151,3-3c_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,c,85,152,3-3c_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,c,170,153,3-3c_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,a,85,205,4-3a_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,a,0,206,4-3a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,a,170,207,4-3a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,b,170,40,1-4b_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,b,85,41,1-4b_85,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,b,0,42,1-4b_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,d,85,82,2-2d_85,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,d,0,83,2-2d_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,d,170,84,2-2d_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,d,85,130,3-1d_85,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,d,0,131,3-1d_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,d,170,132,3-1d_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,b,170,232,4-5b_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,b,0,234,4-5b_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,b,85,233,4-5b_85,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,b,170,40,1-4b_170,2001,2001,Treated,2001,3,72.05838912,16.16870683,15.53759015,41.40068281,19.92864824,T1,V6,614.7,0.027156,0.42344,16.6927932,0.075843918,16.59166667,0.993941905,0.349057302,NA,NA,NA,NA,NA,NA,NA
1,4,b,85,41,1-4b_85,2001,2001,Treated,2001,3,76.971878,15.50770752,14.67478556,35.56934559,17.22164917,T1,V6,454.2,0.024509,0.43649,11.1319878,0.06940569,12.13333333,1.089952087,0.230742294,NA,NA,NA,NA,NA,NA,NA
1,4,b,0,42,1-4b_0,2001,2001,Treated,2001,3,63.29524291,17.04117856,13.62926763,35.16869305,16.51682434,T1,V6,291.6,0.01895,0.41287,5.52582,0.059976868,7.616666667,1.378377628,0.111462128,NA,NA,NA,NA,NA,NA,NA
2,2,d,85,82,2-2d_85,2001,2001,Treated,2001,3,74.2758726,19.80066784,19.87053134,52.40149298,21.60594892,T1,V6,657.3,0.022355,0.42061,14.6939415,0.077269581,17.775,1.209682235,0.306528543,NA,NA,NA,NA,NA,NA,NA
2,2,d,0,83,2-2d_0,2001,2001,Treated,2001,3,51.61838325,14.01094393,15.9923772,38.35695944,14.76891665,T1,V6,952.5,0.025256,0.04183,24.05634,0.085162126,25.975,1.079756937,0.505728511,NA,NA,NA,NA,NA,NA,NA
2,2,d,170,84,2-2d_170,2001,2001,Treated,2001,3,42.2708231,7.978784261,7.814148636,25.6885634,10.04676253,T1,V6,473.1,0.028298,0.4264,13.3877838,0.070273119,12.65833333,0.945513725,0.278737953,NA,NA,NA,NA,NA,NA,NA
3,1,d,85,130,3-1d_85,2001,2001,Treated,2001,3,73.56456955,13.99858832,13.25721925,38.32098993,16.47404451,T1,V6,1367.4,0.027971,0.42567,38.2475454,0.092855238,37.5,0.980455075,0.807669051,NA,NA,NA,NA,NA,NA,NA
3,1,d,0,131,3-1d_0,2001,2001,Treated,2001,3,75.83111216,20.33349097,26.10266926,36.6590927,18.00512588,T1,V6,966.9,0.023023,0.42864,22.2609387,0.08548138,26.375,1.184810774,0.467528483,NA,NA,NA,NA,NA,NA,NA
3,1,d,170,132,3-1d_170,2001,2001,Treated,2001,3,80.28292884,14.54017764,14.06153095,60.97164779,26.2301635,T1,V6,885,0.026315,0.42894,23.288775,0.083598243,24.1,1.034833305,0.48939734,NA,NA,NA,NA,NA,NA,NA
4,5,b,170,232,4-5b_170,2001,2001,Treated,2001,3,72.8934458,17.18531746,13.86478428,30.4344958,13.75206246,T1,V6,1317.6,0.022403,0.42341,29.5181928,0.092065893,36.11666667,1.223539222,0.621938145,NA,NA,NA,NA,NA,NA,NA
4,5,b,0,234,4-5b_0,2001,2001,Treated,2001,3,127.3547583,37.3830318,32.50546843,53.97189438,25.37926958,T1,V6,552.9,0.018995,0.422,10.5023355,0.07358951,14.875,1.41635163,0.217345436,NA,NA,NA,NA,NA,NA,NA
4,5,b,85,233,4-5b_85,2001,2001,Treated,2001,3,211.8210699,15.35504504,15.38151555,39.80675376,19.28428816,T1,V6,807.3,0.025234,0.42247,20.3714082,0.081643088,21.94166667,1.077081488,0.427325706,NA,NA,NA,NA,NA,NA,NA
1,4,b,170,40,1-4b_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,5851.5,0.012537,0.44118,73.3602555,0.083456258,168.9290323,2.302732332,2.0987949,1049.329234,0.747801687,0.012721835,0.403387331,0.596612669,44.41293142,30.02888608
1,4,b,85,41,1-4b_85,2001,2001,Treated,2001,3,63.66424593,14.98754046,14.47025691,143.043459,17.95044528,T2,R1,8274,0.010519,0.43761,87.034206,0.107493915,252.2516129,2.898304293,2.811193267,648.5920705,0.602453375,0.010586793,0.635869725,0.364130275,31.89603702,55.69908826
1,4,b,0,42,1-4b_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,3796.5,0.0086567,0.42205,32.86516155,0.095053773,113.0612903,3.440156232,1.012568206,16.68692481,0.372392999,0.008364278,1.003847766,-0.003847766,-0.12218574,31.87716717
2,2,d,85,82,2-2d_85,2001,2001,Treated,2001,3,59.66606955,17.14114272,14.09907428,157.9070153,23.9793417,T2,R1,5352,0.0099164,0.44033,53.0725728,0.077669817,151.4419355,2.853487734,1.421430789,612.4546727,0.589325326,0.010348279,0.656867838,0.343132162,19.00402794,36.37996127
2,2,d,0,83,2-2d_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,7716,0.0095299,0.43332,73.5327084,0.077480047,218.1774194,2.967079876,1.832458089,15.70435435,0.372034441,0.009620909,1.004421274,-0.004421274,-0.328212989,74.56314683
2,2,d,170,84,2-2d_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,7053,0.014812,0.44125,104.469036,0.100070428,212.2548387,2.031748802,3.373379711,894.5529162,0.691714365,0.014731427,0.493098142,0.506901858,52.66748559,51.23326905
3,1,d,85,130,3-1d_85,2001,2001,Treated,2001,3,118.3420824,15.36495966,18.471089,112.5969293,20.60420185,T2,R1,10873.5,0.01228,0.44145,133.52658,0.076793241,306.6483871,2.296534421,3.528853133,402.5887658,0.513016331,0.012238146,0.778922905,0.221077095,29.41905638,103.6524241
3,1,d,0,131,3-1d_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,7201.5,0.0039201,0.21693475,28.23060015,0.074368501,201.116129,7.124047238,0.221098572,15.0948355,0.371812015,0.00794138,1.004777041,-0.004777041,-0.273198252,57.46304632
3,1,d,170,132,3-1d_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,5394,0.013398,0.44171,72.268812,0.066942773,145.4516129,2.012647072,1.814075444,1025.350959,0.739116667,0.013433913,0.417278887,0.582721113,42.2254442,30.23708252
4,5,b,170,232,4-5b_170,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,7378.5,0.01253,0.44211,92.452605,0.063805869,195.5129032,2.114736553,2.330904156,999.6747726,0.729814973,0.011973557,0.432156804,0.567843196,50.16718055,38.17970977
4,5,b,0,234,4-5b_0,2001,2001,Treated,2001,3,NA,NA,NA,NA,NA,T2,R1,3982.5,0.0072973,0.42354,29.06149725,0.073129181,110.6322581,3.806832701,0.687376361,15.24039369,0.371865132,0.007176507,1.004692081,-0.004692081,-0.134101742,28.71454087
4,5,b,85,233,4-5b_85,2001,2001,Treated,2001,3,86.84720311,23.70067832,21.24129468,200.0935353,25.26514962,T2,R1,6505.5,0.0099867,0.44389,64.96847685,0.077285478,183.8129032,2.829262931,1.651743283,650.6149978,0.603188165,0.009780626,0.63469444,0.36530556,23.24361191,40.38425053
1,4,b,170,40,1-4b_170,2001,2001,Treated,2001,3,102.9672188,34.11889009,29.48905512,245.7134374,22.76916387,T3,R3,13242,0.0084593,0.43906,5.19993171,0.032667822,321.326087,61.79428979,-2.726412952,NA,NA,NA,NA,NA,NA,NA
1,4,b,85,41,1-4b_85,2001,2001,Treated,2001,3,89.58990342,22.74405188,25.43944072,210.7008555,20.80158691,T3,R3,10038,0.0077558,0.433,3.52268436,0.007730393,76.69565217,21.77193422,-3.340460866,NA,NA,NA,NA,NA,NA,NA
1,4,b,0,42,1-4b_0,2001,2001,Treated,2001,3,79.30391104,20.36724068,16.91162564,179.5859624,25.7897347,T3,R3,9462,0.0064777,0.4299,1.88889732,0.036528168,246.326087,130.4073463,-1.239050569,NA,NA,NA,NA,NA,NA,NA
2,2,d,85,82,2-2d_85,2001,2001,Treated,2001,3,85.71751792,23.85807258,26.0267811,171.7417881,24.63177027,T3,R3,14331,0.0071607,0.44022,4.70672811,0.039398188,390.3913043,82.94324533,-1.934633788,NA,NA,NA,NA,NA,NA,NA
2,2,d,0,83,2-2d_0,2001,2001,Treated,2001,3,92.00868527,22.74876248,27.99652389,180.2841648,23.64306273,T3,R3,10170,0.006237,0.4314,5.9407425,0.011045845,106.6956522,17.95998601,-2.703678636,NA,NA,NA,NA,NA,NA,NA
2,2,d,170,84,2-2d_170,2001,2001,Treated,2001,3,83.37839345,22.79157854,24.87914146,184.9263556,22.20708934,T3,R3,15597,0.009003,0.4395,4.2593193,0.031745021,371.4782609,87.21540573,-4.008388668,NA,NA,NA,NA,NA,NA,NA
3,1,d,85,130,3-1d_85,2001,2001,Treated,2001,3,92.95870394,24.39743877,25.06549481,169.7721739,24.47916251,T3,R3,17595,0.0080298,0.43675,10.97994852,0.019251445,292.2391304,26.61571044,-4.901865259,NA,NA,NA,NA,NA,NA,NA
3,1,d,0,131,3-1d_0,2001,2001,Treated,2001,3,95.91908508,22.24575779,31.33910019,148.7761014,35.81542159,T3,R3,11142,0.0057741,0.43576,5.58297729,0.017457297,171.326087,30.6872262,-0.905904914,NA,NA,NA,NA,NA,NA,NA
3,1,d,170,132,3-1d_170,2001,2001,Treated,2001,3,113.821905,28.35869656,43.41402862,165.3770311,50.51436374,T3,R3,13023,0.0090122,0.43752,7.975797,0.035257192,331.6956522,41.58777514,-2.5717206,NA,NA,NA,NA,NA,NA,NA
4,5,b,170,232,4-5b_170,2001,2001,Treated,2001,3,153.1932159,33.18853405,41.66628978,244.2620804,35.5050448,T3,R3,15255,0.008775,0.43572,11.56194,0.029053478,342.4565217,29.61929587,-3.2356266,NA,NA,NA,NA,NA,NA,NA
4,5,b,0,234,4-5b_0,2001,2001,Treated,2001,3,100.0922799,29.66260574,29.48503051,216.1455479,25.789396,T3,R3,9291,0.0069765,0.43368,3.85730685,0.033885457,230.8043478,59.83562024,-1.008167616,NA,NA,NA,NA,NA,NA,NA
4,5,b,85,233,4-5b_85,2001,2001,Treated,2001,3,108.0797272,27.73229818,33.35837629,202.8218284,40.18785498,T3,R3,11670,0.0077912,0.43675,6.28983576,0.023374939,224.5434783,35.69941837,-2.347145644,NA,NA,NA,NA,NA,NA,NA
1,1,c,0,7,1-1c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,c,85,8,1-1c_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,c,170,9,1-1c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,c,0,91,2-3c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,c,85,92,2-3c_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,c,170,93,2-3c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,b,170,136,3-2b_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,b,85,137,3-2b_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,b,0,138,3-2b_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,d,85,190,4-1d_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,d,0,191,4-1d_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,d,170,192,4-1d_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,c,0,7,1-1c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,366,0.0187465,0.40473,6.861219,0.064811981,9.683333333,1.41131384,0.139874872,NA,NA,NA,NA,NA,NA,NA
1,1,c,85,8,1-1c_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,380.1,0.023179,0.41199,8.8103379,0.065616259,10.075,1.143542974,0.181345487,NA,NA,NA,NA,NA,NA,NA
1,1,c,170,9,1-1c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,356.7,0.031565,0.41826,11.2592355,0.064264359,9.425,0.837090582,0.233449691,NA,NA,NA,NA,NA,NA,NA
2,3,c,0,91,2-3c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,172.5,0.021451,0.41747,3.7002975,0.048806958,4.308333333,1.164320797,0.072621223,NA,NA,NA,NA,NA,NA,NA
2,3,c,85,92,2-3c_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,290.7,0.023598,0.41516,6.8599386,0.059911098,7.591666667,1.106666854,0.13984763,NA,NA,NA,NA,NA,NA,NA
2,3,c,170,93,2-3c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,450.3,0.033048,0.42057,14.8815144,0.069222209,12.025,0.808049482,0.310519455,NA,NA,NA,NA,NA,NA,NA
3,2,b,170,136,3-2b_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,1581,0.030234,0.42619,47.799954,0.09594346,43.43333333,0.908648015,1.010911787,NA,NA,NA,NA,NA,NA,NA
3,2,b,85,137,3-2b_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,1099.5,0.024719,0.42605,27.1785405,0.088215758,30.05833333,1.105958333,0.572158309,NA,NA,NA,NA,NA,NA,NA
3,2,b,0,138,3-2b_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,939.9,0.0191125,0.41612,17.96383875,0.084878793,25.625,1.426476844,0.376100824,NA,NA,NA,NA,NA,NA,NA
4,1,d,85,190,4-1d_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,556.5,0.0281695,0.424905,15.67632675,0.073727595,14.975,0.955262048,0.327430356,NA,NA,NA,NA,NA,NA,NA
4,1,d,0,191,4-1d_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,391.5,0.02358,0.4244,9.23157,0.066245007,10.39166667,1.125666237,0.190307872,NA,NA,NA,NA,NA,NA,NA
4,1,d,170,192,4-1d_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T1,V6,456.6,0.030267,0.42375,13.8199122,0.06951782,12.2,0.88278419,0.287932174,NA,NA,NA,NA,NA,NA,NA
1,1,c,0,7,1-1c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,4590,0.0113535,0.427845,52.112565,0.09366674,136.2580645,2.614687351,1.675975778,NA,NA,NA,NA,NA,NA,NA
1,1,c,85,8,1-1c_85,2003,2003,Treated,2003,3,62.90576297,17.99190497,15.27215235,162.2535707,13.59919272,T2,R1,4611,0.012732,0.42954,58.707252,0.092435765,136.4806452,2.324766371,1.848033856,NA,NA,NA,NA,NA,NA,NA
1,1,c,170,9,1-1c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,7819.5,0.01595,0.43345,124.721025,0.114351141,240.7354839,1.930191673,4.2022885,NA,NA,NA,NA,NA,NA,NA
2,3,c,0,91,2-3c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,2392.5,0.0089258,0.41769,21.3549765,0.097396181,71.61290323,3.353452682,0.653877,NA,NA,NA,NA,NA,NA,NA
2,3,c,85,92,2-3c_85,2003,2003,Treated,2003,3,68.54203838,19.13595754,15.24572835,154.8178523,17.81080061,T2,R1,5991,0.013322,0.42627,79.812102,0.112063771,183.8806452,2.303919337,2.701931978,NA,NA,NA,NA,NA,NA,NA
2,3,c,170,93,2-3c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,5473.5,0.013016,0.43539,71.243076,0.092509612,162.0387097,2.274448533,2.087465244,NA,NA,NA,NA,NA,NA,NA
3,2,b,170,136,3-2b_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,10591.5,0.012612,0.43603,133.579998,0.070444231,290.6612903,2.175934232,3.177038667,NA,NA,NA,NA,NA,NA,NA
3,2,b,85,137,3-2b_85,2003,2003,Treated,2003,3,90.16803844,26.79344516,22.93885818,191.5197122,24.15215315,T2,R1,8301,0.0094304,0.43712,78.2817504,0.074871128,232.3064516,2.967568436,1.892711478,NA,NA,NA,NA,NA,NA,NA
3,2,b,0,138,3-2b_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,5992.5,0.00656945,0.42873,39.36742913,0.068610759,162.9870968,4.140150891,0.792725569,NA,NA,NA,NA,NA,NA,NA
4,1,d,85,190,4-1d_85,2003,2003,Treated,2003,3,98.9367788,19.13346162,20.19721738,149.0613899,23.52115405,T2,R1,6669,0.011213,0.43192,74.779497,0.091983631,197.1774194,2.63678451,2.189006306,NA,NA,NA,NA,NA,NA,NA
4,1,d,0,191,4-1d_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,4387.5,0.0073152,0.42896,32.09544,0.089501087,128.9032258,4.016247349,0.84681,NA,NA,NA,NA,NA,NA,NA
4,1,d,170,192,4-1d_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T2,R1,7185,0.014229,0.43487,102.235365,0.102071965,217.0451613,2.122994927,3.2746464,NA,NA,NA,NA,NA,NA,NA
1,1,c,0,7,1-1c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,c,85,8,1-1c_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,c,170,9,1-1c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,c,0,91,2-3c_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,c,85,92,2-3c_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,c,170,93,2-3c_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,b,170,136,3-2b_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,b,85,137,3-2b_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,b,0,138,3-2b_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,d,85,190,4-1d_85,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,d,0,191,4-1d_0,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,d,170,192,4-1d_170,2003,2003,Treated,2003,3,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,85,46,1-4d_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,0,47,1-4d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,d,170,48,1-4d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,85,70,2-1d_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,0,71,2-1d_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,d,170,72,2-1d_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,170,148,3-3b_170,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,85,149,3-3b_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,b,0,150,3-3b_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,0,211,4-3c_0,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,c,85,212,4-3c_85,2003U,2003,Untreated,2003,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
